Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,AI Judgment,AI Confidence,AI Judgment Reasoning
vendor_only,CVE-2017-2877,2018-09-19,"A missing error check exists in the Multi-Camera interface used by the Foscam C1 Indoor HD Camera running application firmware 2.52.2.43. A specially crafted request on port 10001 could allow an attacker to reset the user accounts to factory defaults, without authentication.",9.8,3.1,CWE-755,cpe:2.3:o:foscam:c1_firmware:2.52.2.43:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2017-2874,2018-09-17,An information disclosure vulnerability exists in the Multi-Camera interface used by the Foscam C1 Indoor HD Camera running application firmware 2.52.2.43. A specially crafted request on port 10001 can allow for a user to retrieve sensitive information without authentication.,7.5,3.1,,cpe:2.3:o:foscam:c1_firmware:2.52.2.43:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2017-2854,2018-09-17,"An exploitable buffer overflow vulnerability exists in the DDNS client used by the Foscam C1 Indoor HD Camera running application firmware 2.52.2.43. On devices with DDNS enabled, an attacker who is able to intercept HTTP connections will be able to fully compromise the device by creating a rogue HTTP server.",8.1,3.1,CWE-120,cpe:2.3:o:foscam:c1_firmware:2.52.2.43:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2017-2856,2018-09-17,"An exploitable buffer overflow vulnerability exists in the DDNS client used by the Foscam C1 Indoor HD Camera running application firmware 2.52.2.43. On devices with DDNS enabled, an attacker who is able to intercept HTTP connections will be able to fully compromise the device by creating a rogue HTTP server.",8.1,3.1,CWE-120,cpe:2.3:o:foscam:c1_firmware:2.52.2.43:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2017-2855,2018-09-19,"An exploitable buffer overflow vulnerability exists in the DDNS client used by the Foscam C1 Indoor HD Camera running application firmware 2.52.2.43. On devices with DDNS enabled, an attacker who is able to intercept HTTP connections will be able to fully compromise the device by creating a rogue HTTP server.",8.1,3.1,CWE-120,cpe:2.3:o:foscam:c1_firmware:2.52.2.43:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-20955,2019-08-08,"Swann SWWHD-INTCAM-HD devices have the twipc root password, leading to FTP access as root. NOTE: all affected customers were migrated by 2020-08-31.",9.8,3.0,CWE-798,cpe:2.3:o:swann:swwhd-intcam-hd_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:swann:swwhd-intcam-hd:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2025-56802,2025-10-21,The Reolink desktop application uses a hard-coded and predictable AES encryption key to encrypt user configuration files allowing attackers with local access to decrypt sensitive application data stored in %APPDATA%. A different vulnerability than CVE-2025-56801. NOTE: the Supplier's position is that material is not hardcoded and is instead randomly generated on each installation of the application.,5.1,3.1,CWE-321,cpe:2.3:a:reolink:reolink:8.18.12:*:*:*:desktop:*:*:*,Yes,High,
vendor_only,CVE-2025-56801,2025-10-21,The Reolink Desktop Application 8.18.12 contains hardcoded credentials as the Initialization Vector (IV) in its AES-CFB encryption implementation allowing attackers with access to the application environment to reliably decrypt encrypted configuration data. NOTE: the Supplier's position is that material is not hardcoded and is instead randomly generated on each installation of the application.,5.1,3.1,CWE-321,cpe:2.3:a:reolink:reolink:8.18.12:*:*:*:desktop:*:*:*,Yes,High,
vendor_only,CVE-2018-20956,2019-08-08,Swann SWWHD-INTCAM-HD devices leave the PSK in logs after a factory reset. NOTE: all affected customers were migrated by 2020-08-31.,5.5,3.0,CWE-532,cpe:2.3:o:swann:swwhd-intcam-hd_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:swann:swwhd-intcam-hd:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19081,2018-11-07,An issue was discovered on Foscam Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The ONVIF devicemgmt SetDNS method allows remote attackers to execute arbitrary OS commands via the IPv4Address field.,9.8,3.0,CWE-78,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19082,2018-11-07,An issue was discovered on Foscam Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The ONVIF devicemgmt SetDNS method allows remote attackers to conduct stack-based buffer overflow attacks via the IPv4Address field.,9.8,3.0,CWE-787,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-16546,2018-09-05,"Amcrest networked devices use the same hardcoded SSL private key across different customers' installations, which allows remote attackers to defeat cryptographic protection mechanisms by leveraging knowledge of this key from another installation, as demonstrated by Amcrest_IPC-HX1X3X-LEXUS_Eng_N_AMCREST_V2.420.AC01.3.R.20180206.",5.9,3.0,CWE-798,cpe:2.3:o:amcrest:amcrest_ipc-hx1x3x-lexus_eng_n_amcrest:v2.420.ac01.3.r.20180206:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2025-8065,2025-12-20,"A stack-based buffer overflow vulnerability was identified in the ONVIF SOAP XML Parser in Tapo C200 v3 and C520WS v2.6. When processing XML tags with namespace prefixes, the parser fails to validate the prefix length before copying it to a fixed-size stack buffer.  It allowed a crafted SOAP request with an oversized namespace prefix to cause memory corruption in stack. 

An unauthenticated attacker on the same local network may exploit this flaw to enable remote code execution with elevated privileges, leading to full compromise of the device.",6.5,3.1,CWE-121|CWE-120,cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.3:build_230228:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.4:build_230424:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.5:build_230717:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.7:build_230920:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.9:build_231019:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.11:build_231115:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.13:build_240327:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.14:build_240513:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.3.15:build_240715:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.4.1:build_241212:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.4.2:build_250313:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_c200_firmware:1.4.4:build_250922:*:*:*:*:*:*|cpe:2.3:h:tp-link:tapo_c200:3:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2013-2560,2013-03-15,"Directory traversal vulnerability in the web interface on Foscam devices with firmware before 11.37.2.49 allows remote attackers to read arbitrary files via a .. (dot dot) in the URI, as demonstrated by discovering (1) web credentials or (2) Wi-Fi credentials.",7.8,2.0,CWE-22,cpe:2.3:o:foscam:fi8919w:*:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2025-1099,2025-02-10,"This vulnerability exists in Tapo C500 Wi-Fi camera due to hard-coded RSA private key embedded within the device firmware. An attacker with physical access could exploit this vulnerability to obtain cryptographic private keys which can then be used to perform impersonation, data decryption and man in the middle attacks on the targeted device.",,,CWE-321,,Yes,Low,"No CPE is published for this CVE (common for recent or sparsely-documented entries due to NIST backlog), but the description explicitly names a consumer/home camera and a residential network attack vector (LAN, Wi-Fi, cloud/app, or P2P). It meets the home-IoT criteria on description alone; confidence kept low only because CPE confirmation is absent."
vendor_only,CVE-2018-6830,2018-07-09,"Directory traversal vulnerability in Foscam Cameras C1 Lite V3, and C1 V3 with firmware 2.82.2.33 and earlier, FI9800P V3, FI9803P V4, FI9851P V3, and FI9853EP V2 2.84.2.33 and earlier, FI9816P V3, FI9821EP V2, FI9821P V3, FI9826P V3, and FI9831P V3 2.81.2.33 and earlier, C1, C1 V2, C1 Lite, and C1 Lite V2 2.52.2.47 and earlier, FI9800P, FI9800P V2, FI9803P V2, FI9803P V3, and FI9851P V2 2.54.2.47 and earlier, FI9815P, FI9815P V2, FI9816P, and FI9816P V2, 2.51.2.47 and earlier, R2 and R4 2.71.1.59 and earlier, C2 and FI9961EP 2.72.1.59 and earlier, FI9900EP, FI9900P, and FI9901EP 2.74.1.59 and earlier, FI9928P 2.74.1.58 and earlier, FI9803EP and FI9853EP 2.22.2.31 and earlier, FI9803P and FI9851P 2.24.2.31 and earlier, FI9821P V2, FI9826P V2, FI9831P V2, and FI9821EP 2.21.2.31 and earlier, FI9821W V2, FI9831W, FI9826W, FI9821P, FI9831P, and FI9826P 2.11.1.120 and earlier, FI9818W V2 2.13.2.120 and earlier, FI9805W, FI9804W, FI9804P, FI9805E, and FI9805P 2.14.1.120 and earlier, FI9828P, and FI9828W 2.13.1.120 and earlier, and FI9828P V2 2.11.1.133 and earlier allows remote attackers to delete arbitrary files via a .. (dot dot) in the URI path component.",7.5,3.0,CWE-22,cpe:2.3:o:foscam:c1_lite_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1_lite:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9800p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9800p:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9821ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821ep:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9821p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821p:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9826p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9826p:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9831p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9831p:3:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1_lite:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1_lite:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9800p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9800p:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9803p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9803p:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9803p:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9851p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9851p:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9815p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9815p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9815p:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9816p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9816p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9816p:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:r2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:r2:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:r4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:r4:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9961ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9961ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9900ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9900ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9900p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9900p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9901ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9901ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9928p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9928p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9803ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9803ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9853ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9853ep:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9803p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9851p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821p:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9826p:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9831p:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9821w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821w:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9831w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9831w:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9826w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9826w:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9831p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9826p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9818w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9818w:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9805w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9805w:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9804w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9804w:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9804p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9804p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9805e_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9805e:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9805p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9805p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9828p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9828p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9828w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9828w:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9828p:2:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19079,2018-11-07,An issue was discovered on Foscam Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The ONVIF devicemgmt SystemReboot method allows unauthenticated reboot.,7.5,3.0,CWE-306|CWE-862,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-6831,2018-07-09,"The setSystemTime function in Foscam Cameras C1 Lite V3, and C1 V3 with firmware 2.82.2.33 and earlier, FI9800P V3, FI9803P V4, FI9851P V3, and FI9853EP V2 2.84.2.33 and earlier, FI9816P V3, FI9821EP V2, FI9821P V3, FI9826P V3, and FI9831P V3 2.81.2.33 and earlier, C1, C1 V2, C1 Lite, and C1 Lite V2 2.52.2.47 and earlier, FI9800P, FI9800P V2, FI9803P V2, FI9803P V3, and FI9851P V2 2.54.2.47 and earlier, FI9815P, FI9815P V2, FI9816P, and FI9816P V2, 2.51.2.47 and earlier, R2 and R4 2.71.1.59 and earlier, C2 and FI9961EP 2.72.1.59 and earlier, FI9900EP, FI9900P, and FI9901EP 2.74.1.59 and earlier, FI9928P 2.74.1.58 and earlier, FI9803EP and FI9853EP 2.22.2.31 and earlier, FI9803P and FI9851P 2.24.2.31 and earlier, FI9821P V2, FI9826P V2, FI9831P V2, and FI9821EP 2.21.2.31 and earlier, FI9821W V2, FI9831W, FI9826W, FI9821P, FI9831P, and FI9826P 2.11.1.120 and earlier, FI9818W V2 2.13.2.120 and earlier, FI9805W, FI9804W, FI9804P, FI9805E, and FI9805P 2.14.1.120 and earlier, FI9828P, and FI9828W 2.13.1.120 and earlier, and FI9828P V2 2.11.1.133 and earlier allows remote authenticated users to execute arbitrary commands via a ';' in the ntpServer argument.  NOTE: this issue exists because of an incomplete fix for CVE-2017-2849.",7.2,3.0,CWE-78,cpe:2.3:o:foscam:c1_lite_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1_lite:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9800p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9800p:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9821ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821ep:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9821p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821p:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9826p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9826p:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9831p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9831p:3:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1_lite:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c1_lite:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9800p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9800p:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9803p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9803p:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9803p:3:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9851p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9851p:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9815p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9815p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9815p:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9816p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9816p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9816p:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:r2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:r2:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:r4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:r4:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9961ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9961ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9900ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9900ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9900p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9900p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9901ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9901ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9928p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9928p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9803ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9803ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9853ep_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9853ep:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9803p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9851p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821p:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9826p:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9831p:2:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821ep:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9821w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821w:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9831w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9831w:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9826w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9826w:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9821p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9831p:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9826p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9818w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9818w:2:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9805w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9805w:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9804w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9804w:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9804p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9804p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9805e_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9805e:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9805p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9805p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9828p_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9828p:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:fi9828w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9828w:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi9828p:2:*:*:*:*:*:*:*,Yes,High,
